,business_id,name,address,city,state,postal_code,latitude,longitude,phone_number,zip_code,totalIns
829,3424,CAFE PHOENIX,1234 INDIANA ST ,San Francisco,CA,94107,37.754938,-122.390975,+14152829675,94107,3
830,3428,LEVI STRAUSS & CO,"1155 BATTERY ST,  7TH FLOOR",San Francisco,CA,94111,37.801913,-122.401743,+14155446166,94111,3
831,3429,"SAFEWAY STORES, INC. #1206",350 BAY ST ,San Francisco,CA,94133,37.805758000000004,-122.412774,+14157814374,94133,3
832,3431,BIMBO'S 365 CLUB,1025 COLUMBUS AVE ,San Francisco,CA,94133,37.803906,-122.41543700000001,+14154740365,94133,1
833,3433,ALIOTO'S,FOOT OF TAYLOR ST #8,San Francisco,CA,94133,37.795202,-122.413169,+14156730183,94133,2
834,3437,FOG HARBOR FISH HOUSE,PIER 39  SPACE A202,San Francisco,CA,94133,37.808240000000005,-122.41018899999999,+14154212442,94133,3
835,3439,WIPE OUT BAR & GRILL,PIER 39,San Francisco,CA,94133,37.808240000000005,-122.41018899999999,+14159865966,94133,3
836,3440,HORNBLOWER HOSPITALITY SVCS/MV CALIF. HORNBLOWER, PIER 3 THE EMBARCADERO  ,San Francisco,CA,94111,37.799005,-122.39986200000001,+14157888866,94111,2
837,3443,CRAB HOUSE,PIER 39  SPACE 203C,San Francisco,CA,94133,37.808240000000005,-122.41018899999999,+14154340432,94133,3
838,3444,THE PIER MARKET,PIER 39  SPACE 103,San Francisco,CA,94133,37.808240000000005,-122.41018899999999,+14159897437,94133,3
839,3445,SWISS LOUIS RESTAURANT,PIER 39  204,San Francisco,CA,94133,37.808240000000005,-122.41018899999999,+14154212913,94133,3
840,3446,SCOMA'S RESTAURANT,PIER 47,San Francisco,CA,94133,37.807972,-122.4177,+14157714383,94133,2
841,3456,"CANTON DIM SUM HOUSE, INC.",655 FOLSOM ST ,San Francisco,CA,94107,37.784557,-122.39793200000001,+14157818549,94107,2
842,3459,BASIL THAI RESTAURANT & BAR,1175 FOLSOM ST ,San Francisco,CA,94103,37.775508,-122.409361,+14155528999,94103,3
843,3476,GRAND LODGE OF CALIFORNIA,5051 MISSION ST ,San Francisco,CA,94112,37.717659000000005,-122.44005,+14155861316,94112,2
844,3477,CHOW,215 CHURCH ST ,San Francisco,CA,94114,37.767183,-122.42886599999999,+14155522469,94114,3
845,3478,ROUND TABLE PIZZA,2660 SAN BRUNO AVE ,San Francisco,CA,94134,37.728027000000004,-122.403811,+14154687100,94134,3
846,3481,TRATTORIA CONTADINA RESTAURANT,1800 MASON ST ,San Francisco,CA,94133,37.800146999999996,-122.412456,+14159825728,94133,2
847,3482,SEARS FINE FOOD,439 POWELL ST,San Francisco,CA,94102,37.788823,-122.40855400000001,+14159861160,94102,4
848,3484,BOULEVARD,1 MISSION ST ,San Francisco,CA,94105,37.793496999999995,-122.39284099999999,+14155436084,94105,1
849,3485,THE BEACH CHALET BREWERY & REST.,1000 GREAT HIGHWAY  ,San Francisco,CA,94121,37.770346,-122.510896,+14157535260,94121,4
850,3488,IZAKAYA NINJA,900 BUSH ST C101,San Francisco,CA,94109,37.789708000000005,-122.41268400000001,+14159231141,94109,1
851,3490,MORTON'S CHICAGO STEAKHOUSE,404 POST ST ,San Francisco,CA,94102,37.78833,-122.408525,+14159865830,94102,2
852,3491,BORODUDUR RESTAURANT,700 POST ST ,San Francisco,CA,94109,37.787677,-122.413624,+14157751512,94109,3
853,3492,UNIVERSITY CLUB,800 POWELL ST,San Francisco,CA,94108,37.792308,-122.409186,+14157810900,94108,4
854,3495,RYOKO'S,619 TAYLOR ST ,San Francisco,CA,94102,37.788134,-122.411817,+14157751028,94102,3
855,3496,BOHEMIAN CLUB,624 TAYLOR ST ,San Francisco,CA,94102,37.788227,-122.411727,,94102,3
856,3497,VENTICELLO RISTORANTE,1257 TAYLOR ST ,San Francisco,CA,94108,37.794173,-122.41301399999999,+14157766500,94108,3
857,3498,PACIFIC UNION CLUB,1000 CALIFORNIA ST ,San Francisco,CA,94108,37.791788000000004,-122.411324,+14157751234,94108,3
858,3503,STARBUCKS COFFEE,565 CLAY ST ,San Francisco,CA,94111,37.794703000000005,-122.40268700000001,+14158340578,94111,3
859,3504,ORIENTAL PEARL RESTAURANT,760 CLAY ST ,San Francisco,CA,94108,37.794346999999995,-122.40599399999999,+14154331817,94108,4
860,3510,CITY VIEW RESTAURANT,662 COMMERCIAL ST ,San Francisco,CA,94111,37.794127,-122.404074,+14153982838,94111,2
861,3515,BOUDIN BAKERY,4 EMBARCADERO CENTER  ,San Francisco,CA,94111,37.795108,-122.396184,+14153623330,94111,2
862,3518,"HYATT REGENCY - MAIN KITCHEN, EMPLOYEES CAFETERIA",5 EMBARCADERO CENTER  ,San Francisco,CA,94111,37.794168,-122.39645700000001,+14157881234,94111,3
863,3519,ECLIPSE CAFE,5 EMBARCADERO CENTER  ,San Francisco,CA,94111,37.794168,-122.39645700000001,+14157881234,94111,3
864,3520,BIX,56 GOLD ST ,San Francisco,CA,94111,37.796778,-122.402875,+14154336300,94111,1
865,3522,BOW HON RESTAURANT,850 GRANT AVE ,San Francisco,CA,94108,37.794958,-122.40636699999999,+14153620601,94108,3
866,3524,GOLDEN GATE BAKERY,1029 GRANT AVE ,San Francisco,CA,94133,37.796385,-122.406724,+14157812627,94133,2
867,3525,VILLA TAVERNA,27 HOTALING PL ,San Francisco,CA,94111,37.796026,-122.40283400000001,+14159812333,94111,1
868,3529,GREAT EASTERN RESTAURANT,649 JACKSON ST ,San Francisco,CA,94133,37.796093,-122.405918,+14159862500,94133,3
869,3536,MRS. T'S CAFE,809 MONTGOMERY ST ,San Francisco,CA,94133,37.796473999999996,-122.40356000000001,+14159826663,94133,2
870,3538,PALIO D'ASTI,640 SACRAMENTO ST ,San Francisco,CA,94111,37.793738,-122.403644,+14153959800,94111,1
871,3543,PENANG GARDEN  RESTAURANT,728 WASHINGTON ST ,San Francisco,CA,94108,37.795288,-122.405543,+14152967878,94108,3
872,3547,GOLDEN STAR VIETNAMESE RESTAURANT,11 WALTER U LUM PL ,San Francisco,CA,94108,37.794554999999995,-122.40572399999999,+14153981215,94108,3
873,3550,NOAH'S NEW YORK BAGELS #2113,100 BUSH ST #102,San Francisco,CA,94104,37.791348,-122.39983400000001,+14154339682,94104,3
874,3557,CAFE DE LA PRESSE/ROUGE & BLANC,334 GRANT AVE ,San Francisco,CA,94108,37.790306,-122.40546599999999,+14153982680,94108,1
875,3561,LEE'S DELI,235 MONTGOMERY ST ,San Francisco,CA,94104,37.791464000000005,-122.40243500000001,+14159861892,94104,3
876,3562,MIXED GREENS PREP KITCHEN,170 O'FARRELL ST 8TH FLOOR,San Francisco,CA,94102,37.786547999999996,-122.40731299999999,+14153973333,94102,2
877,3566,MANDALAY RESTAURANT,4348 CALIFORNIA STREET,San Francisco,CA,94118,37.785117,-122.464041,+14153863896,94118,3
878,3571,CITY CLUB,"155 SANSOME ST, 10TH FLOOR",San Francisco,CA,94104,37.791714,-122.40083500000001,+14153622480,94104,3
879,3578,NEIMAN MARCUS - ROTUNDA,150 STOCKTON ST,San Francisco,CA,94108,37.787108,-122.40640900000001,+14153623900,94108,2
880,3586,THE PIG & WHISTLE,2801 GEARY BLVD ,San Francisco,CA,94118,37.782113,-122.44917099999999,+14158854779,94118,2
881,3587,SUPERIOR PALACE SEAFOOD REST.,3546 BALBOA ST ,San Francisco,CA,94121,37.775758,-122.497041,+14153871386,94121,3
882,3591,TON KIANG RESTAURANT #2,5821 GEARY BLVD ,San Francisco,CA,94121,37.780144,-122.48193899999998,+14153878273,94121,3
883,3594,CELIAS RESTAURANT,4019 JUDAH ST ,San Francisco,CA,94122,37.760422999999996,-122.50520900000001,+14155640662,94122,1
884,3595,SAFEWAY #785,850 LA PLAYA ST,San Francisco,CA,94121,37.772323,-122.509946,+14153874884,94121,2
885,3607,STATION CAFE,1 ZOO RD ,San Francisco,CA,94132,37.73017,-122.50253500000001,+14154559537,94132,2
886,3611,ABSINTHE BRASSERIE & BAR,398 HAYES ST ,San Francisco,CA,94102,37.77694,-122.42296200000001,+14155511590,94102,2
887,3613,IL PIRATA,2007 16TH ST ,San Francisco,CA,94103,37.765794,-122.406848,+14156262626,94103,1
888,3614,"TAQUERIA ""LOS COYOTES"" #2",3036 16TH ST ,San Francisco,CA,94103,37.765028,-122.420402,+14153375144,94103,4
889,3615,TARTINE BAKERY,0600 GUERRERO ST,San Francisco,CA,94110,37.761531,-122.42386200000001,+14154872600,94110,2
890,3616,THE LIBERTIES IRISH BAR & REST.,0994 GUERRERO ST,San Francisco,CA,94110,37.75527,-122.42325600000001,+14152826789,94110,2
891,3621,JIM'S RESTAURANT,2420 MISSION ST ,San Francisco,CA,94110,37.758271,-122.419081,+14152856020,94110,3
892,3623,CHAVA'S,2839 MISSION ST,San Francisco,CA,94110,37.751554,-122.418376,+14152820283,94110,3
893,3626,BERETTA,1199 VALENCIA ST,San Francisco,CA,94110,37.753823,-122.420786,+14156951199,94110,2
894,3630,MAD DOG IN THE FOG,530 HAIGHT ST ,San Francisco,CA,94117,37.772096999999995,-122.43081399999998,+14156267279,94117,2
895,3631,NOC NOC,557 HAIGHT ST ,San Francisco,CA,94117,37.771964000000004,-122.43133600000002,+14158615811,94117,1
896,3640,HAYES STREET GRILL,324 HAYES ST ,San Francisco,CA,94102,37.777048,-122.421844,+14158635545,94102,2
897,3642,ABSINTHE PASTRY,201 IVY ST ,San Francisco,CA,94102,37.777491999999995,-122.421458,+14158632382,94102,3
898,3643,SUPPENKUCHE,525 LAGUNA ST ,San Francisco,CA,94102,37.776294,-122.42626399999999,+14159229155,94102,2
899,3645,ZUNI CAFE,1658 MARKET ST ,San Francisco,CA,94102,37.773415,-122.421598,+14155522522,94102,3
900,3649,SAFEWAY #1490,2300 16TH ST ,San Francisco,CA,94103,37.765708000000004,-122.409002,+14155751120,94103,3
901,3651,PANCHO VILLA,3071 16TH ST ,San Francisco,CA,94103,37.764897,-122.42123400000001,+14158648840,94103,4
902,3655,VERDI CLUB,2424A MARIPOSA ST ,San Francisco,CA,94110,37.763245,-122.40760700000001,+14158619199,94110,2
903,3659,SQUAT & GOBBLE CAFE #4,001 WEST PORTAL AVE ,San Francisco,CA,94127,37.740821999999994,-122.46573899999999,,94127,3
904,3661,LA CUMBRE,515 VALENCIA ST ,San Francisco,CA,94110,37.764553,-122.421826,+14158638205,94110,3
905,3665,TOWER CARWASH,1601 MISSION ST ,San Francisco,CA,94102,37.772025,-122.41911200000001,+14155589274,94102,3
906,3674,HOLIDAY INN - GOLDEN GATEWAY,1500 VAN NESS AVE ,San Francisco,CA,94109,37.789457,-122.42203400000001,+14154414000,94109,4
907,3676,CHINATOWN RESTAURANT,744 WASHINGTON ST ,San Francisco,CA,94108,37.795248,-122.405943,+14153927958,94108,4
908,3677,MOLLIE STONE'S TOWER MARKET,635 PORTOLA DRIVE,San Francisco,CA,94127,37.744876,-122.452425,+14157161198,94127,1
909,3678,ROUND TABLE PIZZA,737 PORTOLA DR ,San Francisco,CA,94127,37.744168,-122.453479,+14156819595,94127,1
910,3690,BENIHANA OF TOKYO,1737 POST ST ,San Francisco,CA,94115,37.785457,-122.43031699999999,+14155634844,94115,1
911,3693,NEW HING LUNG RESTAURANT,1556 NORIEGA ST ,San Francisco,CA,94122,37.754123,-122.48031,+14156618860,94122,2
912,3699,MATTERHORN RESTAURANT,2323 VAN NESS AVE ,San Francisco,CA,94109,37.797184,-122.423824,+14158856116,94109,3
913,3707,ZINGARI,501 POST ST ,San Francisco,CA,94102,37.787983000000004,-122.410397,+14158858850,94102,3
914,3715,WE BE SUSHI,538 VALENCIA ST ,San Francisco,CA,94110,37.764272,-122.421898,+14155220129,94110,3
915,3727,ACE WASABI'S ROCK N ROLL SUSHI,3339 STEINER ST ,San Francisco,CA,94123,37.800215,-122.43783400000001,+14155674903,94123,1
916,3728,"GOLD CLUB, THE",650 HOWARD ST ,San Francisco,CA,94105,37.785784,-122.399569,+14155360300,94105,1
917,3731,JARDINIERE RESTAURANT,300 GROVE ST ,San Francisco,CA,94102,37.778017999999996,-122.42174399999999,+14158615588,94102,1
918,3736,SAFEWAY #2646,735 07TH AVE ,San Francisco,CA,94118,37.774758,-122.464955,+14157524073,94118,3
919,3738,CINDERELLA BAKERY & CAFE,0436 BALBOA ST ,San Francisco,CA,94118,37.777299,-122.463353,+14157519690,94118,4
920,3739,BRYAN'S,3445 CALIFORNIA ST ,San Francisco,CA,94118,37.786703,-122.450877,+14157523430,94118,2
921,3743,ROUND TABLE PIZZA RESTAURANT,3567 GEARY BLVD ,San Francisco,CA,94118,37.781233,-122.45718500000001,+14153875054,94118,3
922,3750,TAKARA RESTAURANT,22 PEACE PLAZA  #505,San Francisco,CA,94115,37.785018,-122.42958700000001,+14159212000,94115,1
923,3752,PAULINE'S PIZZA,260 VALENCIA ST ,San Francisco,CA,94103,37.768677000000004,-122.422275,+14155522050,94103,1
924,3757,EL VALENCIANO,1153 VALENCIA ST,San Francisco,CA,94110,37.754434,-122.420846,+14158269561,94110,3
925,3769,BURGER KING,35 POWELL ST ,San Francisco,CA,94102,37.785094,-122.407785,+14155191515,94102,4
926,3784,BLOWFISH SUSHI,2170 BRYANT ST ,San Francisco,CA,94110,37.759488,-122.409931,+14152853848,94110,2
927,3790,THE CLIFT HOTEL (SPANISH SUITE),495 GEARY ST 15TH FLOOR,San Francisco,CA,94102,37.786974,-122.41113600000001,+14157754700,94102,2
928,3791,THE CLIFT HOTEL (MAIN KITCHEN),495 GEARY ST MAIN LEVEL,San Francisco,CA,94102,37.786974,-122.41113600000001,+14157754700,94102,2
929,3794,BISCUITS & BLUES,401 MASON ST ,San Francisco,CA,94102,37.787324,-122.409925,+14154214254,94102,3
930,3795,FRENCH CLUB,414 MASON ST  8TH FLOOR,San Francisco,CA,94102,37.787517,-122.409897,,94102,2
931,3796,JOHNNY FOLEY'S IRISH HOUSE,243 O'FARRELL ST ,San Francisco,CA,94102,37.786314000000004,-122.408697,,94102,3
932,3800,MARRAKECH MORROCAN RESTAURANT,419 O'FARRELL ST ,San Francisco,CA,94102,37.785924,-122.411629,+14157766717,94102,3
933,3803,METROPOLITAN CLUB,640 SUTTER ST ,San Francisco,CA,94102,37.788937,-122.411074,+14156730600,94102,2
934,3816,WASHINGTON BAKERY & RESTAURANT,733 WASHINGTON ST ,San Francisco,CA,94108,37.795173999999996,-122.405845,+14153973232,94108,3
935,3817,HAPPY CHINESE RESTAURANT,1324 POWELL ST ,San Francisco,CA,94133,37.796848,-122.410097,+14153981268,94133,4
936,3819,SAFEWAY #667,5290 DIAMOND HEIGHTS BLVD ,San Francisco,CA,94131,37.744076,-122.43868400000001,+14158247744,94131,2
937,3825,COVE CAFE,434 CASTRO ST ,San Francisco,CA,94114,37.761918,-122.435135,+14156260462,94114,2
938,3834,SAFEWAY #1507,2020 MARKET ST ,San Francisco,CA,94114,37.768743,-122.427549,+14158617660,94114,3
939,3838,CAFE PICARO,3120 16TH ST ,San Francisco,CA,94103,37.764908,-122.42244199999999,+14154314089,94103,2
940,3839,EL TORO TAQUERIA,598 VALENCIA ST ,San Francisco,CA,94110,37.763458,-122.421784,+14154313351,94110,3
941,3846,WARAKABUNE RESTAURANT,307 CHURCH ST ,San Francisco,CA,94114,37.765933000000004,-122.42874599999999,+14156218383,94114,1
942,3850,THAI HOUSE EXPRESS ON CASTRO,599 CASTRO,San Francisco,CA,94114,37.759403999999996,-122.434836,+14158645000,94114,3
943,3855,RAINBOW GROCERY,1745 FOLSOM ST ,San Francisco,CA,94103,37.769377,-122.41555,+14158630620,94103,2
944,3858,HUNAN RESTAURANT,110 NATOMA ST ,San Francisco,CA,94105,37.786944,-122.399199,+14155464999,94105,1
945,3859,THIRSTY BEAR BREWING CO,661 HOWARD ST ,San Francisco,CA,94105,37.785517999999996,-122.39981200000001,+14159740905,94105,2
946,3861,CINCO DE MAYO TAQUERIA & GROCERY,2426 SAN BRUNO AVE ,San Francisco,CA,94134,37.731788,-122.405381,+14154683498,94134,3
947,3862,IMPERIAL GARDEN SEAFOOD RESTAURANT,2626 SAN BRUNO AVE ,San Francisco,CA,94134,37.728458,-122.40399099999999,+14154689666,94134,4
948,3864,3RD STREET GRILL,695 03RD ST ,San Francisco,CA,94107,37.779063,-122.39295200000001,+14155380804,94107,2
949,3867,BACCO,737 DIAMOND ST,San Francisco,CA,94114,37.751403,-122.43628600000001,+14152824969,94114,3
950,3868,BARNEY'S,4138 24TH ST ,San Francisco,CA,94114,37.751267999999996,-122.434992,+14152827770,94114,3
951,3869,SAFEWAY #739,3350 MISSION ST ,San Francisco,CA,94110,37.742998,-122.42163799999999,+14158262866,94110,3
952,3870,LA ALTENA,3346 MISSION ST ,San Francisco,CA,94110,37.743206,-122.42154599999999,+14156418415,94110,5
953,3875,MARINA SUPER,2323 CHESTNUT ST ,San Francisco,CA,94123,37.800124,-122.441497,+14153467470,94123,3
954,3877,BALBOA CAFE,3199 FILLMORE ST ,San Francisco,CA,94123,37.798835,-122.43589399999999,+14159213944,94123,2
955,3881,INTERNATIONAL HOUSE OF PANCAKES,2299 LOMBARD ST ,San Francisco,CA,94123,37.799434000000005,-122.439067,,94123,2
956,3885,IZZY'S STEAK & CHOP HOUSE,3345 STEINER ST ,San Francisco,CA,94123,37.800384,-122.43786399999999,+14155630487,94123,1
957,3892,PORTICO,245 MARKET ST #3,San Francisco,CA,94103,37.792875,-122.396728,+14157779950,94103,1
958,3895,CABLE CAR RESTAURANT,1040 COLUMBUS AVE ,San Francisco,CA,94133,37.803984,-122.415453,+14157404455,94133,4
959,3899,FIREWOOD CAFE,4248 18TH ST ,San Francisco,CA,94110,37.760788,-122.43691299999999,+14152520999,94110,1
960,3902,ST. FRANCIS MEMORIAL HOSPITAL - EMPLOYEES CAFETERIA,"900 HYDE ST, 2ND FLOOR",San Francisco,CA,94109,37.789608,-122.417077,+14153536435,94109,4
961,3910,2001 THAI STICK,2001 FILLMORE ST ,San Francisco,CA,94115,37.788104,-122.43369399999999,+14158856100,94115,2
962,3920,BOSTON MARKET,2300 16TH ST ,San Francisco,CA,94103,37.765708000000004,-122.409002,+14158647666,94103,3
963,3924,LADLE AND LEAF,221 MONTGOMERY ST ,San Francisco,CA,94104,37.791151,-122.402403,+14152977687,94104,2
964,3926,"ESPETUS CHURRASCARIA, INC.",1686 MARKET ST ,San Francisco,CA,94102,37.773317,-122.421724,+14155528792,94102,3
965,3929,"OPERA HOUSE - BASEMENT,LOWER LOUNGE",301 VAN NESS AVE ,San Francisco,CA,94102,37.778271999999994,-122.42003100000001,+14152521932,94102,2
966,3935,"LE COLONIAL, SF, LLC",20 COSMO PL ,San Francisco,CA,94109,37.788108,-122.41239399999999,+14159223285,94109,3
967,3936,BOUDIN BAKERY,"251 GEARY ST, BASEMENT (MACY'S)",San Francisco,CA,94102,37.787423,-122.407417,+14159131849,94102,2
968,3948,MEL'S DRIVE-IN,833 MISSION ST ,San Francisco,CA,94103,37.78355,-122.40535600000001,+14152270793,94103,2
969,3951,KIRIN RESTAURANT,6135 GEARY BLVD ,San Francisco,CA,94121,37.779962,-122.48508700000001,+14157522268,94121,3
970,3953,TRATTORIA PINOCCHIO,401 COLUMBUS AVE ,San Francisco,CA,94133,37.799036,-122.408426,+14153921472,94133,2
971,3955,PARAGON RESTAURANT & BAR,701 02ND ST ,San Francisco,CA,94107,37.780534,-122.39036200000001,+14155379020,94107,1
972,3959,HORNBLOWER CRUISES & EVENTS/HORNBLOWER-SANTA ROSA,PIER 3  THE EMBARCADERO,San Francisco,CA,94111,37.794551,-122.39318999999999,+14157888866,94111,2
973,3960,GAP INC.,2 FOLSOM STREET,San Francisco,CA,94105,37.790793,-122.39021799999999,+14154272750,94105,1
974,3962,CROSSROADS CAFE,699 DELANCEY ST,San Francisco,CA,94107,37.783014,-122.389081,+14159579800,94107,1
975,3963,EUREST DINING SERVICES,211 MAIN ST 9/F,San Francisco,CA,94105,37.790363,-122.393022,+14156367018,94105,1
976,3972,SEASONS BAR,757 MARKET ST 5/FL,San Francisco,CA,94103,37.786476,-122.404852,+14156333000,94103,1
977,3982,SLIM'S,333 11TH ST ,San Francisco,CA,94103,37.771501,-122.413439,+14152550333,94103,2
978,4025,SING SING,309 HYDE ST ,San Francisco,CA,94109,37.783854999999996,-122.41598400000001,+14158855159,94109,2
979,4037,EDINBURGH CASTLE PUB,950 GEARY ST ,San Francisco,CA,94109,37.786059,-122.418952,+14158854074,94109,2
980,4056,FERRY PLAZA WINE MERCHANT,1 FERRY BUILDING  #23,San Francisco,CA,94111,37.795225,-122.39376999999999,+14153919400,94111,3
981,4057,BIN 55,55 04TH ST ,San Francisco,CA,94103,37.784964,-122.404752,+14158961600,94103,2
982,4068,ROARING 20'S,552 BROADWAY ST ,San Francisco,CA,94133,37.797948,-122.406393,+14157886765,94133,2
983,4071,GINO AND CARLO INC,548 GREEN ST ,San Francisco,CA,94133,37.799656,-122.408166,+14154210896,94133,1
984,4072,HUSTLER CLUB,1031 KEARNY ST ,San Francisco,CA,94133,37.797545,-122.405455,+14154341308,94133,2
985,4078,SHANNON ARMS,915 TARAVAL,San Francisco,CA,94116,37.742971999999995,-122.47583999999999,+14156651223,94116,2
986,4085,HOCKEY HAVEN,3625 BALBOA ST ,San Francisco,CA,94121,37.775663,-122.49781000000002,+14157524413,94121,3
987,4108,HORNBLOWER CRUISES & EVENTS/SF BELLE,PIER 3,San Francisco,CA,94111,37.797473,-122.39591999999999,+14159408305,94111,2
988,4145,FINAL FINAL,2990 BAKER ST ,San Francisco,CA,94123,37.798531,-122.44589099999999,+14159317800,94123,2
989,4152,THE GRAND NIGHTCLUB,520 4TH ST,San Francisco,CA,94107,37.779225,-122.397741,+14154956620,94107,1
990,4158,HOLIDAY INN FISHERMAN'S WHARF,1300 COLUMBUS AVE ,San Francisco,CA,94133,37.806115000000005,-122.418525,+14157719000,94133,3
991,4171,SOUTH BEACH YACHT CLUB,PIER 40,San Francisco,CA,94107,37.781620000000004,-122.387677,+14154952295,94107,2
992,4184,GLENEAGLES GOLF COURSE AT M P,2100 SUNNYDALE AVE ,San Francisco,CA,94134,37.714351,-122.424419,+14155872425,94134,3
993,4209,RITZ-CARLTON SF - BAKERY,600 STOCKTON ST 2ND FLOOR,San Francisco,CA,94108,37.791367,-122.407257,+14152967465,94108,2
994,4231,THE PAGE,298 DIVISADERO ST ,San Francisco,CA,94117,37.772194,-122.437154,+14152556101,94117,0
995,4249,CAFE DU SOLEIL,200 FILLMORE ST ,San Francisco,CA,94117,37.771368,-122.43024799999999,+14159348637,94117,2
997,4335,ASIA SF LLC,201 09TH ST ,San Francisco,CA,94103,37.775025,-122.41309299999999,+14152556789,94103,2
998,4372,CLUB PUERTORRIQUENO OF SF INC.,3249A MISSION ST ,San Francisco,CA,94110,37.744901,-122.420273,+14157066215,94110,1
999,4400,BOTTOM OF THE HILL,1233 17TH ST ,San Francisco,CA,94107,37.765117,-122.39613500000002,+14152074876,94107,2
1000,4412,BARBAROSSA,714 MONTGOMERY ST ,San Francisco,CA,94111,37.795918,-122.403283,+14154344204,94111,2
1001,4416,SWEETIE'S,475 FRANCISCO ST ,San Francisco,CA,94133,37.804685,-122.412971,+14153989404,94133,2
1002,4421,CREPE CAFE,PIER 39  SPACE D-3,San Francisco,CA,94133,37.808240000000005,-122.41018899999999,+14153181494,94133,3
1003,4424, BON APPETIT @ USF- OUTTA HERE,2130 FULTON ST ,San Francisco,CA,94117,37.775117,-122.45206499999999,+14154225849,94117,2
1004,4425,STARBUCKS COFFEE,1298 HOWARD ST ,San Francisco,CA,94103,37.775314,-122.412819,+14155657385,94103,3
1005,4434,NOE VALLEY BAKERY & BREAD CO.,4073 24TH ST ,San Francisco,CA,94114,37.751314,-122.43340900000001,+14155501405,94114,3
1006,4438,DIANA MARKET #2,282 09TH ST ,San Francisco,CA,94103,37.774722,-122.40676100000002,+14158633189,94103,3
1007,4449,UNIVERSAL BAKERY INC.,3458 MISSION ST ,San Francisco,CA,94110,37.741316999999995,-122.42268700000001,+14158214971,94110,4
1008,4465,FREDDIE'S SANDWICHES,300 FRANCISCO ST ,San Francisco,CA,94133,37.805128,-122.410284,+14154332882,94133,4
1009,4469,BOUDIN RESTAURANT,160 JEFFERSON  2ND FLOOR,San Francisco,CA,94133,37.808352,-122.41515700000001,+14159288882,94133,3
1010,4474,17TH & NOE MARKET,3900 17TH ST ,San Francisco,CA,94114,37.762638,-122.43324199999999,+14158636337,94114,3
1011,4475,SPOT LIGHT MARKET,298 GUERRERO ST ,San Francisco,CA,94103,37.766424,-122.42431100000002,+14158632778,94103,2
1012,4476,AFC SUSHI @ SAFEWAY 4601,145 JACKSON ST ,San Francisco,CA,94111,37.796984,-122.39888700000002,+14159823112,94111,3
1013,4478,AFC SUSHI @ SAFEWAY #1490,2300 16TH ST ,San Francisco,CA,94103,37.765708000000004,-122.409002,+14155751120,94103,2
1014,4479,COURTNEY'S PRODUCE II,101 CASTRO ST ,San Francisco,CA,94114,37.767194,-122.435576,+14156261850,94114,3
1015,4480,STARBUCKS COFFEE,3995 24TH ST ,San Francisco,CA,94114,37.751413,-122.431629,+14158261118,94114,3
1016,4481,BI RITE MARKET,3639 18TH ST ,San Francisco,CA,94110,37.761483,-122.42468799999999,+14152419760,94110,3
1017,4483,NOE BAGEL,3933 24TH ST ,San Francisco,CA,94114,37.751492999999996,-122.43043899999999,+14156439634,94114,3
1018,4492,MOLLIE STONE'S GRAND CENTRAL MARKET (MEZZANINE LEVEL),2435 CALIFORNIA ST ,San Francisco,CA,94115,37.788773,-122.434697,+14155674902,94115,2
1019,4495,GOLDEN GATE MEAT CO,1 FERRY BUILDING  #13,San Francisco,CA,94111,37.795225,-122.39376999999999,+14159837800,94111,2
1020,4500,CHURCH STREET GROCERY,300 CHURCH ST ,San Francisco,CA,94114,37.765878,-122.42881499999999,+14156261653,94114,3
1021,4502,LA LOMA PRODUCE #7,2695 SAN BRUNO AVE ,San Francisco,CA,94134,37.727739,-122.40357900000001,+14154686638,94134,3
1022,4509,AFC SUSHI @ SAFEWAY 1507,2020 MARKET ST ,San Francisco,CA,94114,37.768743,-122.427549,+14158617660,94114,3
1023,4512,BRANNAN STREET CAFE,274 BRANNAN ST ,San Francisco,CA,94107,37.782334000000006,-122.391479,+14155436562,94107,2
1024,4519,HSS 121 CAFE,1600 HOLLOWAY AVE ,San Francisco,CA,94132,37.720851,-122.477084,+14153774525,94132,3
1025,4531,AK SUBS,397 08TH ST ,San Francisco,CA,94103,37.773884,-122.408631,+14152419600,94103,2
1026,4533,GOURMET DELIGHT,1045 STOCKTON ST ,San Francisco,CA,94108,37.795594,-122.408204,+14153923288,94108,3
1027,4535,GUARDINO'S SOUVENIR & GIFT SHOP,2801 TAYLOR ST ,San Francisco,CA,94133,37.795202,-122.413169,+14157753669,94133,3
1028,4538,LUCCA FOOD & WINE SHOP,1899 IRVING ST ,San Francisco,CA,94122,37.763457,-122.47819799999999,+14156643870,94122,3
1029,4539,PEET'S COFFEE & TEA,054 WEST PORTAL AVE,San Francisco,CA,94127,37.740283000000005,-122.46645900000001,+14157310375,94127,2
1030,4542,SHAWS SAN FRANCISCO,122 WEST PORTAL AVE ,San Francisco,CA,94127,37.739565,-122.467317,+14156812702,94127,2
1031,4544,GENE'S LIQUOR,2201 TARAVAL ST ,San Francisco,CA,94116,37.742403,-122.48978999999999,+14156814880,94116,4
1032,4548,STARBUCKS COFFEE,500 BEACH ST ,San Francisco,CA,94133,37.807047999999995,-122.417704,+14152410256,94133,4
1033,4553,RUTILY'S MARKET,1700 FILBERT ST ,San Francisco,CA,94123,37.799078,-122.42763400000001,+14157763235,94123,2
